id,imdb_id,popularity,budget,revenue,original_title,cast,director,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj,number_of_cast,number_of_director,genre_count
273477,tt1727776,1.499614,15000000,14860766,Scouts Guide to the Zombie Apocalypse,Tye Sheridan|Logan Miller|Joey Morgan|Sarah Dumont|David Koechner,Christopher B. Landon,93,Comedy|Horror,288,6.2,2015,13799993.9280026,13671898.7043645,5,1,2
298312,tt3567288,1.495112,5000000,98450062,The Visit,Olivia DeJonge|Ed Oxenbould|Kathryn Hahn|Benjamin Kanes|Deanna Dunagan,M. Night Shyamalan,94,Horror|Thriller,729,5.9,2015,4599997.97600089,90574017.1874324,5,1,2
261023,tt1355683,1.48324599999999,53000000,99775678,Black Mass,Johnny Depp|Joel Edgerton|Benedict Cumberbatch|Dakota Johnson|Kevin Bacon,Scott Cooper,122,Crime|Drama,848,6.3,2015,48759978.5456094,91793583.3708233,5,1,2
336004,tt3276924,1.449072,8900000,50136,Heist,Jeffrey Dean Morgan|Robert De Niro|Kate Bosworth|Dave Bautista|Gina Carano,Scott Mann,93,Crime|Action|Thriller,233,5.4,2015,8187996.39728158,46125.0997049561,5,1,3
287903,tt3850590,1.448002,15000000,61548707,Krampus,Adam Scott|Toni Collette|Allison Tolman|David Koechner|Emjay Anthony,Michael Dougherty,98,Horror|Comedy|Fantasy,342,5.9,2015,13799993.9280026,56624785.5250943,5,1,3
182560,tt2402101,1.443406,20000000,208588,Dark Places,Charlize Theron|Nicholas Hoult|Christina Hendricks|ChloÃ« Grace Moretz|Tye Sheridan,Gilles Paquet-Brenner,113,Drama|Mystery|Thriller,322,5.7,2015,18399991.9040035,191900.875563614,5,1,3
192141,tt1781922,1.41239,5000000,54418872,No Escape,Owen Wilson|Lake Bell|Pierce Brosnan|Sterling Jerins|Spencer Garrett,John Erick Dowdle,103,Action|Thriller,519,6.7,2015,4599997.97600089,50065340.2112503,5,1,2
308639,tt3850214,1.40805,700000,17986781,Dope,Shameik Moore|Kiersey Clemons|Tony Revolori|ZoÃ« Kravitz|Chanel Iman,Rick Famuyiwa,103,Crime|Drama|Comedy,448,7.3,2015,643999.716640124,16547831.2389542,5,1,3
261392,tt3316948,1.388251,28000000,28208085,American Ultra,Jesse Eisenberg|Kristen Stewart|Topher Grace|Connie Britton|Walton Goggins,Nima Nourizadeh,96,Comedy|Action,695,5.9,2015,25759988.6656049,25951426.7813722,5,1,2
304357,tt2404425,1.388032,11000000,61619773,Woman in Gold,Helen Mirren|Ryan Reynolds|Tatiana Maslany|Katie Holmes|Max Irons,Simon Curtis,120,Drama,277,7.3,2015,10119995.5472019,56690166.2163268,5,1,1
297291,tt3086386,1.38032,0,0,The Scorpion King: The Lost Throne,Victor Webster|Ellen Hollman|Barry Bostwick|Will Kemp|M. Emmet Walsh,Mike Elliott,105,Action|Fantasy|Adventure,22,4.5,2015,0.0,0.0,5,1,3
266294,tt1850457,1.376605,30000000,105011053,Sisters,Tina Fey|Amy Poehler|John Leguizamo|Ike Barinholtz|Maya Rudolph,Jason Moore,118,Comedy,399,5.9,2015,27599987.8560053,96610126.2515444,5,1,1
227719,tt2436386,1.360926,12000000,32248241,Project Almanac,Jonny Weston|Virginia Gardner|Sofia Black-D'Elia|Sam Lerner|Allen Evangelista,Dean Israelite,106,Science Fiction|Thriller,637,6.3,2015,11039995.1424021,29668368.6659177,5,1,2
86828,tt1727770,1.360827,0,5189646,Absolutely Anything,Simon Pegg|Kate Beckinsale|Rob Riggle|Sanjeev Bhaskar|Joanna Lumley,Terry Jones,85,Comedy|Science Fiction,199,5.8,2015,0.0,4774472.21923222,5,1,2
287948,tt2938956,1.355822,25000000,72629670,The Transporter Refueled,Ed Skrein|Ray Stevenson|Loan Chabanol|Gabriella Wright|Tatjana PajkoviÄ‡,Camille Delamarre,96,Thriller|Action|Crime,407,5.3,2015,22999989.8800044,66819266.9995225,5,1,3
201085,tt2554274,1.345982,55000000,74679822,Crimson Peak,Mia Wasikowska|Jessica Chastain|Tom Hiddleston|Charlie Hunnam|Jim Beaver,Guillermo del Toro,119,Mystery|Thriller|Fantasy|Horror|Drama,819,6.4,2015,50599977.7360098,68705406.0096213,5,1,5
277355,tt1945084,1.342839,0,0,Everly,Salma Hayek|Hiroyuki Watanabe|Jennifer Blanc|Togo Igawa|Caroline Chikezie,Joe Lynch,90,Thriller|Action,169,5.1,2015,0.0,0.0,5,1,2
264999,tt2268016,1.338481,14800000,122413057,Magic Mike XXL,Channing Tatum|Matt Bomer|Joe Manganiello|Kevin Nash|Adam RodrÃ­guez,Gregory Jacobs,115,Comedy|Drama|Music,501,6.3,2015,13615994.0089626,112619962.887216,5,1,3
146301,tt2473510,1.338322,10000000,78099553,Paranormal Activity: The Ghost Dimension,Chris J. Murray|Brit Shaw|Ivy George|Lauren Frandsen|Tyler Craig,Gregory Plotkin,88,Horror|Thriller,267,5.0,2015,9199995.95200178,71851557.1453148,5,1,2
223485,tt3205376,1.329702,0,229094,Slow West,Michael Fassbender|Kodi Smit-McPhee|Ben Mendelsohn|Caren Pistorius|Rory McCann,John Maclean,84,Romance|Thriller|Western,229,6.6,2015,0.0,210766.387262789,5,1,3
294016,tt3203606,1.316239,15000000,8235661,Trumbo,Bryan Cranston|Diane Lane|Helen Mirren|Elle Fanning|Louis C.K.,Jay Roach,124,Drama,273,7.2,2015,13799993.9280026,7576804.78620589,5,1,1
290751,tt1741273,1.315266,19500000,32189727,Secret in Their Eyes,Chiwetel Ejiofor|Nicole Kidman|Julia Roberts|Dean Norris|Lyndon Smith,Billy Ray,111,Crime|Drama|Mystery,202,6.2,2015,17939992.1064034,29614535.8096042,5,1,3
309245,tt2872462,1.29314,0,2500431,Mistress America,Greta Gerwig|Lola Kirke|Charlie Gillette|Dean Wareham|Heather Lind,Noah Baumbach,84,Comedy,132,6.4,2015,0.0,2300395.50782597,5,1,1
228165,tt2279373,1.291013,74000000,311594032,The SpongeBob Movie: Sponge Out of Water,Tom Kenny|Bill Fagerbakke|Rodger Bumpass|Clancy Brown|Carolyn Lawrence,Paul Tibbitt,93,Family|Animation,533,5.7,2015,68079970.0448131,286666383.306791,5,1,2
245706,tt2273657,1.284541,0,4719695,True Story,Jonah Hill|James Franco|Felicity Jones|Maria Dizzia|Ethan Suplee,Rupert Goold,100,Crime|Drama|Mystery,354,6.0,2015,0.0,4342117.4894683,5,1,3
272878,tt3369806,1.278928,20000000,43967255,Max,Thomas Haden Church|Josh Wiggins|Lauren Graham|Robbie Amell|Mia Xitlali,Boaz Yakin,111,Adventure|Drama|Family,214,7.0,2015,18399991.9040035,40449856.802063,5,1,3
263109,tt2872750,1.25358,0,59700000,Shaun the Sheep Movie,Justin Fletcher|Omid Djalili|Richard Webber|Kate Harbour|Tim Hands,Mark Burton|Richard Starzack,85,Family|Animation|Comedy|Adventure,340,6.9,2015,0.0,54923975.8334506,5,2,4
157827,tt2217859,1.251681,11000000,0,Louder Than Bombs,Gabriel Byrne|Isabelle Huppert|Jesse Eisenberg|Devin Druid|Amy Ryan,Joachim Trier,109,Drama,43,6.3,2015,10119995.5472019,0.0,5,1,1
321751,tt3577624,1.245224,0,1702433,A Perfect Day,Olga Kurylenko|Benicio del Toro|Tim Robbins|MÃ©lanie Thierry|Fedja Stukan,Fernando LeÃ³n de Aranoa,106,Comedy|Drama,102,6.3,2015,0.0,1566237.67085542,5,1,2
266396,tt2515034,1.225325,40000000,10664749,The Gunman,Sean Penn|Jasmine Trinca|Javier Bardem|Ray Winstone|Mark Rylance,Pierre Morel,115,Action|Drama|Crime,283,5.6,2015,36799983.8080071,9811564.7629115,5,1,3
277685,tt3713166,1.191138,1000000,62882090,Unfriended,Shelley Hennig|Moses Jacob Storm|Renee Olstead|William Peltz|Jacob Wysocki,Levan Gabriadze,82,Horror|Thriller,643,5.6,2015,919999.595200178,57851497.3453411,5,1,2
268920,tt2967224,1.178831,35000000,51680201,Hot Pursuit,Reese Witherspoon|SofÃ­a Vergara|Michael Mosley|John Carroll Lynch|Richard T. Jones,Anne Fletcher,87,Action|Crime|Comedy,472,5.5,2015,32199985.8320062,47545763.9998638,5,1,3
280092,tt3195644,1.164724,10000000,104303851,Insidious: Chapter 3,Dermot Mulroney|Stefanie Scott|Lin Shaye|Leigh Whannell|Angus Sampson,Leigh Whannell,97,Drama|Horror|Thriller,610,6.3,2015,9199995.95200178,95959500.6978197,5,1,3
193687,tt1598642,1.161812,0,118483,Z for Zachariah,Margot Robbie|Chiwetel Ejiofor|Chris Pine,Craig Zobel,97,Drama|Science Fiction|Thriller,181,5.5,2015,0.0,109004.312038102,3,1,3
300803,tt3829170,1.144808,0,0,Dragonheart 3: The Sorcerer's Curse,Julian Morris|Tamzin Merchant|Jassa Ahluwalia|Ben Kingsley|Jonjo O'Neill,Colin Teague,97,Action|Adventure|Fantasy,59,4.5,2015,0.0,0.0,5,1,3
328589,tt3722070,1.142518,6000000,41387687,The Lady in the Van,Maggie Smith|Alex Jennings|Frances de la Tour|Gwen Taylor|Dominic Cooper,Nicholas Hytner,104,Comedy|Drama,135,5.9,2015,5519997.57120106,38076655.2862716,5,1,2
228066,tt1976009,1.138395,40000000,34227298,Victor Frankenstein,James McAvoy|Daniel Radcliffe|Jessica Brown Findlay|Andrew Scott|Charles Dance,Paul McGuigan,109,Drama|Science Fiction|Thriller,408,5.5,2015,36799983.8080071,31489100.3047958,5,1,3
378373,tt3532278,1.128081,0,0,Brothers of the Wind,Manuel Camacho|Jean Reno|Tobias Moretti|Eva Kuen,Gerado Olivares|Otmar Penker,98,Adventure|Drama|Family,11,7.5,2015,0.0,0.0,4,2,3
291270,tt2401878,1.125239,8000000,3759286,Anomalisa,Jennifer Jason Leigh|David Thewlis|Tom Noonan,Duke Johnson|Charlie Kaufman,90,Animation|Comedy|Drama|Romance,259,6.7,2015,7359996.76160142,3458541.59824169,3,2,4
294963,tt2494362,1.073349,1800000,0,Bone Tomahawk,Kurt Russell|Richard Jenkins|Matthew Fox|Lili Simmons|Sean Young,S. Craig Zahler,132,Horror|Western|Adventure|Drama,220,6.3,2015,1655999.27136032,0.0,5,1,4
241257,tt3319920,1.065888,0,17671101,Regression,Ethan Hawke|Emma Watson|Aaron Ashmore|Devon Bostick|David Thewlis,Alejandro AmenÃ¡bar,106,Horror|Mystery|Thriller,310,5.2,2015,0.0,16257405.7667414,5,1,3
245698,tt1596345,1.063055,0,0,Pawn Sacrifice,Tobey Maguire|Lily Rabe|Peter Sarsgaard|Liev Schreiber|Sophie NÃ©lisse,Edward Zwick,114,Drama,148,6.6,2015,0.0,0.0,5,1,1
353326,tt0787524,1.046518,0,11472454,The Man Who Knew Infinity,Jeremy Irons|Dev Patel|Toby Jones|Stephen Fry|Jeremy Northam,Matt Brown,108,Drama,104,7.1,2015,0.0,10554653.0359526,5,1,1
346808,tt3181776,1.041922,20000000,0,Momentum,Olga Kurylenko|Morgan Freeman|James Purefoy|Jenna Saras|Lee-Anne Summers,Stephen S. Campanelli,96,Thriller|Action,100,5.8,2015,18399991.9040035,0.0,5,1,2
250124,tt3172532,1.03839,2000000,1477002,The Diary of a Teenage Girl,Bel Powley|Kristen Wiig|Alexander SkarsgÃ¥rd|Christopher Meloni|Margarita Levieva,Marielle Heller,102,Drama|Romance,186,6.8,2015,1839999.19040035,1358841.24210985,5,1,2
290637,tt3733778,1.036825,0,0,Pay the Ghost,Nicolas Cage|Sarah Wayne Callies|Veronica Ferres|Lyriq Bent|Lauren Beatty,Uli Edel,94,Horror|Thriller,114,5.3,2015,0.0,0.0,5,1,2
244458,tt1567437,1.02762,0,0,The Voices,Ryan Reynolds|Gemma Arterton|Anna Kendrick|Jacki Weaver|Ella Smith,Marjane Satrapi,101,Horror|Thriller|Comedy|Crime,371,6.0,2015,0.0,0.0,5,1,4
308504,tt2493486,1.021441,0,3643591,Last Knights,Clive Owen|Morgan Freeman|Aksel Hennie|Shohreh Aghdashloo|James Babson,Kazuaki Kiriya,115,Action|Adventure,237,6.3,2015,0.0,3352102.24507501,5,1,2
314405,tt3278330,1.008474,12000000,0,Il racconto dei racconti,Salma Hayek|Vincent Cassel|John C. Reilly|Toby Jones|Shirley Henderson,Matteo Garrone,125,Romance|Fantasy|Horror,211,5.7,2015,11039995.1424021,0.0,5,1,3
282984,tt3715320,1.007054,11000000,27391084,Irrational Man,Emma Stone|Joaquin Phoenix|Jamie Blackley|Parker Posey|Meredith Hagner,Woody Allen,95,Mystery|Drama,319,6.1,2015,10119995.5472019,25199786.192094,5,1,2
157843,tt1837636,0.973316,15000000,0,Queen of the Desert,Nicole Kidman|James Franco|Robert Pattinson|Damian Lewis|Jenny Agutter,Werner Herzog,128,Drama|History,30,6.0,2015,13799993.9280026,0.0,5,1,2
275601,tt3623726,0.956096,18000000,41325328,Ricki and the Flash,Meryl Streep|Kevin Kline|Mamie Gummer|Sebastian Stan|Audra McDonald,Jonathan Demme,100,Comedy|Drama|Music,152,5.5,2015,16559992.7136032,38019285.0315145,5,1,3
290762,tt2245003,0.953647,0,0,Miss You Already,Drew Barrymore|Toni Collette|Dominic Cooper|Jacqueline Bisset|Paddy Considine,Catherine Hardwicke,112,Comedy|Drama|Romance,139,7.2,2015,0.0,0.0,5,1,3
251516,tt3472226,0.953046,630019,0,Kung Fury,David Sandberg|Jorma Taccone|Leopold Nilsson|Andreas Cahling|Helene Ahlson,David Sandberg,31,Action|Comedy|Science Fiction|Fantasy,487,7.7,2015,579617.224968421,0.0,5,1,4
304372,tt3862750,0.950793,12000000,60273173,The Perfect Guy,Michael Ealy|Sanaa Lathan|Morris Chestnut|Kathryn Morris|Rutina Wesley,David M. Rosenthal,100,Drama|Thriller,122,5.6,2015,11039995.1424021,55451294.7614303,5,1,2
324807,tt2056771,0.938432,0,1936524,A Bigger Splash,Tilda Swinton|Matthias Schoenaerts|Ralph Fiennes|Dakota Johnson|Aurore ClÃ©ment,Luca Guadagnino,120,Crime|Drama|Mystery|Thriller,69,5.8,2015,0.0,1781601.29609542,5,1,4
252512,tt1791682,0.93762,10000000,7587485,While We're Young,Ben Stiller|Naomi Watts|Adam Driver|Amanda Seyfried|Charles Grodin,Noah Baumbach,97,Drama|Comedy,265,5.9,2015,9199995.95200178,6980483.12858742,5,1,2
257091,tt2561572,0.927339,40000000,106511453,Get Hard,Will Ferrell|Kevin Hart|Alison Brie|Craig T. Nelson|T.I.,Etan Cohen,100,Comedy,661,5.9,2015,36799983.8080071,97990493.6441828,5,1,1
228968,tt2917388,0.91704,0,0,Kidnapping Mr. Heineken,Anthony Hopkins|Jim Sturgess|Sam Worthington|Ryan Kwanten|Mark van Eeuwen,Daniel Alfredson,95,Drama|Action|Crime|Thriller,131,5.8,2015,0.0,0.0,5,1,4
347969,tt2479478,0.913085,60000000,0,The Ridiculous 6,Adam Sandler|Taylor Lautner|Steve Buscemi|Terry Crews|Danny Trejo,Frank Coraci,119,Comedy|Western,252,4.8,2015,55199975.7120106,0.0,5,1,2
237756,tt2393845,0.90686,0,0,Kill Me Three Times,Teresa Palmer|Simon Pegg|Luke Hemsworth|Sullivan Stapleton|Alice Braga,Kriv Stenders,90,Comedy|Thriller,96,5.1,2015,0.0,0.0,5,1,2
293646,tt2006295,0.906036,25000000,24902723,The 33,Antonio Banderas|Rodrigo Santoro|Juliette Binoche|James Brolin|Lou Diamond Phillips,Patricia Riggen,120,History|Drama,262,5.8,2015,22999989.8800044,22910495.0793821,5,1,2
245168,tt3077214,0.898295999999999,14000000,16002420,Suffragette,Carey Mulligan|Helena Bonham Carter|Meryl Streep|Ben Whishaw|Brendan Gleeson,Sarah Gavron,106,Drama|History,231,7.1,2015,12879994.3328024,14722219.9222232,5,1,2
311291,tt3544082,0.894477,0,0,45 Years,Charlotte Rampling|Tom Courtenay|Dolly Wells|Geraldine James|David Sibley,Andrew Haigh,95,Drama,167,6.0,2015,0.0,0.0,5,1,1
301351,tt3787590,0.880937999999999,6000000,11122090,We Are Your Friends,Zac Efron|Emily Ratajkowski|Wes Bentley|Nick Rotteveel|Alessandro Lindblad,Max Joseph,96,Drama|Music|Romance,412,6.2,2015,5519997.57120106,10232318.2977799,5,1,3
248574,tt1731701,0.880268,0,6075,Barely Lethal,Hailee Steinfeld|Sophie Turner|Jessica Alba|Samuel L. Jackson|Dove Cameron,Kyle Newman,96,Adventure|Action|Comedy,215,5.5,2015,0.0,5588.99754084108,5,1,3
225728,tt2884018,0.874641,0,13192457,Macbeth,Michael Fassbender|Marion Cotillard|Paddy Considine|Sean Harris|Jack Reynor,Justin Kurzel,113,History|Drama|War,269,6.4,2015,0.0,12137055.0996957,5,1,3
326425,tt4382872,0.872149,0,16775,Extraction,Bruce Willis|Gina Carano|Kellan Lutz|D. B. Sweeney|Dan Bilzerian,Steven C. Miller,83,Action|Thriller,57,4.2,2015,0.0,15432.9932094829,5,1,2
342474,tt3289712,0.861179,0,0,Jenny's Wedding,Katherine Heigl|Tom Wilkinson|Alexis Bledel|Grace Gummer|Linda Emond,Mary Agnes Donoghue,94,Comedy|Drama,92,5.2,2015,0.0,0.0,5,1,2
277217,tt3440298,0.848748,0,0,Descendants,Booboo Stewart|Dove Cameron|Keegan Connor Tracy|Stephanie Bennett|Dan Payne,Kenny Ortega,112,Music|Action|Adventure|Comedy|Family,262,6.7,2015,0.0,0.0,5,1,5
207936,tt2338424,0.843174,0,0,Tumbledown,Joe Manganiello|Jason Sudeikis|Blythe Danner|Rebecca Hall|Dianna Agron,Sean Mewshaw,105,Music|Romance|Comedy,22,6.6,2015,0.0,0.0,5,1,3
250734,tt2935476,0.842202,0,30229977,Far from the Madding Crowd,Carey Mulligan|Matthias Schoenaerts|Michael Sheen|Tom Sturridge|Juno Temple,Thomas Vinterberg,119,Romance|Drama,220,6.9,2015,0.0,27811566.6029106,5,1,2
249688,tt3416744,0.836940999999999,0,3002884,The End of the Tour,Jason Segel|Jesse Eisenberg|Anna Chlumsky|Mamie Gummer|Joan Cusack,James Ponsoldt,106,Drama,126,7.3,2015,0.0,2762652.06443309,5,1,1
268238,tt2555736,0.832487,10000000,85978266,The Second Best Exotic Marigold Hotel,Dev Patel|Judi Dench|Richard Gere|Maggie Smith|Bill Nighy,John Madden,122,Drama|Comedy,196,6.4,2015,9199995.95200178,79099969.9160132,5,1,2
256962,tt1810683,0.829111,20000000,6420319,Little Boy,Jakob Salvati|Emily Watson|Cary-Hiroyuki Tagawa|Michael Rapaport|David Henrie,Alejandro Monteverde,106,Comedy|Drama|War,113,7.1,2015,18399991.9040035,5906690.88105601,5,1,3
322456,tt4189260,0.821443,0,0,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Nolan North|Troy Baker|Diedrich Bader|Khary Payton|James Arnold Taylor,Brandon Vietti,48,Action|Adventure|Animation|Family,14,6.4,2015,0.0,0.0,5,1,4
302528,tt3704050,0.820691,0,1986615,Remember,Christopher Plummer|Martin Landau|Dean Norris|Henry Czerny|Bruno Ganz,Atom Egoyan,94,Drama|Thriller,75,7.7,2015,0.0,1827684.9958186,5,1,2
222936,tt1243974,0.814206,37000000,26250020,Aloha,Bradley Cooper|Emma Stone|Rachel McAdams|John Krasinski|Bill Murray,Cameron Crowe,105,Adventure|Comedy|Romance,469,5.2,2015,34039985.0224065,24150007.7739965,5,1,3
316002,tt1137470,0.813893,26000000,0,Accidental Love,Jake Gyllenhaal|Jessica Biel|James Marsden|Catherine Keener|Paul Reubens,David O. Russell|Stephen Greene,100,Romance|Comedy,64,3.6,2015,23919989.4752046,0.0,5,2,2
365806,tt4856322,0.810667,0,0,Halo: The Fall of Reach,Steve Downes|Jen Taylor|Michelle Lukes|Travis Willingham|Brittany Uomoleale,Ian Kirby,67,Action|Animation|Science Fiction,32,5.3,2015,0.0,0.0,5,1,3
10317,tt1018765,0.795762,28000000,7002261,Our Brand Is Crisis,Sandra Bullock|Anthony Mackie|Billy Bob Thornton|Zoe Kazan|Scoot McNairy,David Gordon Green,108,Drama|Comedy,122,5.7,2015,25759988.6656049,6442077.28548599,5,1,2
334538,tt2625810,0.792471,0,0,Into the Forest,Ellen Page|Evan Rachel Wood|Max Minghella|Callum Keith Rennie|Michael Eklund,Patricia Rozema,101,Drama|Science Fiction,57,5.1,2015,0.0,0.0,5,1,2
306947,tt2400463,0.787968999999999,0,231737,The Invitation,Michiel Huisman|Logan Marshall-Green|Tammy Blanchard|Mike Doyle|John Carroll Lynch,Karyn Kusama,100,Thriller,192,6.4,2015,0.0,213197.946192903,5,1,1
328901,tt3165630,0.781809,0,0,The Benefactor,Dakota Fanning|Theo James|Richard Gere|Clarke Peters|Brian Anthony Wilson,Andrew Renzi,90,Drama,55,4.5,2015,0.0,0.0,5,1,1
382517,tt4938374,0.773909,0,0,Open Season: Scared Silly,Garry Chalk|Kathleen Barr|Willa Townsend|Melissa Sturm|Trevor Devall,David Feiss,85,Animation|Comedy|Family|Adventure,33,5.6,2015,0.0,0.0,5,1,4
310133,tt3813310,0.77107,0,134552,Cop Car,Kevin Bacon|James Freedson-Jackson|Hays Wellford|Shea Whigham|Camryn Manheim,Jon Watts,86,Thriller,174,5.5,2015,0.0,123787.785533374,5,1,1
237584,tt2322517,0.768138,0,0,Mojave,Oscar Isaac|Garrett Hedlund|Mark Wahlberg|Walton Goggins|Louise Bourgoin,William Monahan,93,Thriller,17,4.3,2015,0.0,0.0,5,1,1
288036,tt3165612,0.758133,0,3214116,Sleeping with Other People,Jason Sudeikis|Alison Brie|Adam Scott|Natasha Lyonne|Amanda Peet,Leslye Headland,100,Comedy,197,6.2,2015,0.0,2956985.41892641,5,1,1
354110,tt2271563,0.747541,11000000,0,Forsaken,Demi Moore|Kiefer Sutherland|Donald Sutherland|Brian Cox|Siobhan Williams,Jon Cassar,90,Western|Drama,53,5.6,2015,10119995.5472019,0.0,5,1,2
331781,tt2870648,0.738404,0,8413144,Amy,Amy Winehouse|Mark Ronson|Tony Bennett|Pete Doherty|Blake Fielder,Asif Kapadia,128,Documentary|Music,345,7.5,2015,0.0,7740089.0743608,5,1,2
253161,tt2334733,0.7299,0,0,Madame Bovary,Mia Wasikowska|Ezra Miller|Laura Carmichael|Henry Lloyd-Hughes|Paul Giamatti,Sophie Barthes,118,Drama,52,5.3,2015,0.0,0.0,5,1,1
312831,tt2474976,0.719407,0,0,The Hallow,Joseph Mawle|Bojana NovakoviÄ‡|Michael McElhatton|Gary Lydon|Stuart Graham,Corin Hardy,97,Fantasy|Horror,122,4.9,2015,0.0,0.0,5,1,2
316322,tt4215332,0.714131,0,0,Barbie in Princess Power,Britt Irvin|Michael Kopsa|Kelly Sheridan,Zeke Norton,74,Family|Animation,13,5.5,2015,0.0,0.0,3,1,2
301846,tt2393827,0.707355,0,0,Howl,Ed Speleers|Shauna Macdonald|Elliot Cowan|Holly Weston|Amit Shah,Paul Hyett,89,Horror,62,4.9,2015,0.0,0.0,5,1,1
306745,tt1658801,0.706023,7000000,573335,Freeheld,Julianne Moore|Ellen Page|Steve Carell|Michael Shannon|Luke Grimes,Peter Sollett,103,Romance|Drama,86,7.1,2015,6439997.16640124,527467.967914094,5,1,2
332340,tt3064298,0.701369999999999,0,0,Man Up,Simon Pegg|Lake Bell|Rory Kinnear|Ken Stott|Harriet Walter,Ben Palmer,88,Romance|Comedy,264,6.5,2015,0.0,0.0,5,1,2
292431,tt3774694,0.699932,3000000,695269,Love,Karl Glusman|Aomi Muyock|Klara Kristin|Juan Saavedra|Gaspar NoÃ©,Gaspar NoÃ©,134,Drama|Romance,307,4.7,2015,2759998.78560053,639647.198555232,5,1,2
300693,tt3859076,0.69957,9600000,2541554,Truth,Robert Redford|Cate Blanchett|Elisabeth Moss|Topher Grace|Dennis Quaid,James Vanderbilt,121,Drama,89,6.4,2015,8831996.11392171,2338228.65117939,5,1,1
333381,tt2948790,0.696184,0,0,Return to Sender,Rosamund Pike|Rumer Willis|Nick Nolte|Scout Taylor-Compton|Shiloh Fernandez,Fouad Mikati,95,Thriller,88,5.0,2015,0.0,0.0,5,1,1
256924,tt1772288,0.690479,10000000,10835752,Danny Collins,Al Pacino|Annette Bening|Jennifer Garner|Bobby Cannavale|Christopher Plummer,Dan Fogelman,107,Comedy|Drama|Music,114,6.6,2015,9199995.95200178,9968887.45368952,5,1,3
253414,tt3164256,0.689578999999999,15000000,3020664,Rock the Kasbah,Bill Murray|Zooey Deschanel|Bruce Willis|Kate Hudson|Taylor Kinney,Barry Levinson,100,Comedy|Music|War,56,5.1,2015,13799993.9280026,2779009.65723575,5,1,3
254172,tt2582502,0.689571,2240000,0,Fathers and Daughters,Amanda Seyfried|Kylie Rogers|Russell Crowe|Aaron Paul|QuvenzhanÃ© Wallis,Gabriele Muccino,116,Drama,142,7.0,2015,2060799.09324839,0.0,5,1,1
320588,tt3766394,0.673792,1000000,14444999,"Hello, My Name Is Doris",Sally Field|Max Greenfield|Beth Behrs|Stephen Root|Natasha Lyonne,Michael Showalter,95,Comedy|Drama|Romance,87,6.6,2015,919999.595200178,13289393.2326669,5,1,3
157544,tt1524575,0.669351,13000000,1784763,The Vatican Tapes,Olivia Taylor Dudley|Michael PeÃ±a|Djimon Hounsou|Dougray Scott|Peter Andersson,Mark Neveldine,91,Thriller|Horror,164,4.5,2015,11959994.7376023,1641981.23752825,5,1,2
283235,tt2891174,0.661471,8000000,1411927,99 Homes,Andrew Garfield|Laura Dern|Michael Shannon|Tim Guinee|J.D. Evermore,Ramin Bahrani,112,Drama,121,6.8,2015,7359996.76160142,1298972.2684522,5,1,1
243938,tt2637294,0.661163,14000000,12314651,Hot Tub Time Machine 2,Rob Corddry|Craig Robinson|Clark Duke|Adam Scott|Chevy Chase,Steve Pink,93,Comedy,244,5.0,2015,12879994.3328024,11329473.9350314,5,1,1
